doc_title,source_url,jurisdiction,doc_date,doc_summary,tag1,tag2,tag3
IS - AP 325 Formal Complaints and Appeals.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1377,School District 68,,Index record for sd68 escribe document identifier 1377,escribe,sd68-archive,public-registry
Staff Report - 2019-20 Annual Budget Criteria and Strategies.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1378,School District 68,,Index record for sd68 escribe document identifier 1378,escribe,sd68-archive,public-registry
Staff Report - Preliminary 2019-20 Annual Budget.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1379,School District 68,,Index record for sd68 escribe document identifier 1379,escribe,sd68-archive,public-registry
What is Inclusion.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1380,School District 68,,Index record for sd68 escribe document identifier 1380,escribe,sd68-archive,public-registry
OceanEXP Education Agenda.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1381,School District 68,,Index record for sd68 escribe document identifier 1381,escribe,sd68-archive,public-registry
NLPS Logo.png,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1382,School District 68,,Index record for sd68 escribe document identifier 1382,escribe,sd68-archive,public-registry
Post-Minutes Package - EC_May01_2019 - English.Html,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1383,School District 68,,Index record for sd68 escribe document identifier 1383,escribe,sd68-archive,public-registry
Agenda.Css,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1384,School District 68,,Index record for sd68 escribe document identifier 1384,escribe,sd68-archive,public-registry
Post-Meeting Minutes - EC_May01_2019 - English.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1385,School District 68,,Index record for sd68 escribe document identifier 1385,escribe,sd68-archive,public-registry
Agenda Package - EC_Sep04_2019.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1393,School District 68,,Index record for sd68 escribe document identifier 1393,escribe,sd68-archive,public-registry
Dr Hasselback.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1394,School District 68,,Index record for sd68 escribe document identifier 1394,escribe,sd68-archive,public-registry
IS - Venue for Education Committee Meetings.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1395,School District 68,,Index record for sd68 escribe document identifier 1395,escribe,sd68-archive,public-registry
June 5 2019.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1396,School District 68,,Index record for sd68 escribe document identifier 1396,escribe,sd68-archive,public-registry
Bullying Racism and Digital Media.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1397,School District 68,,Index record for sd68 escribe document identifier 1397,escribe,sd68-archive,public-registry
Prevention Programs 2018 updated.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1398,School District 68,,Index record for sd68 escribe document identifier 1398,escribe,sd68-archive,public-registry
NLPS Logo.png,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1399,School District 68,,Index record for sd68 escribe document identifier 1399,escribe,sd68-archive,public-registry
Agenda Package - EC_Sep04_2019 - English.Html,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1400,School District 68,,Index record for sd68 escribe document identifier 1400,escribe,sd68-archive,public-registry
Agenda.Css,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1401,School District 68,,Index record for sd68 escribe document identifier 1401,escribe,sd68-archive,public-registry
Agenda Package - EC_Sep04_2019.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1402,School District 68,,Index record for sd68 escribe document identifier 1402,escribe,sd68-archive,public-registry
Agenda Package - BCM_Sep11_2019.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1413,School District 68,,Index record for sd68 escribe document identifier 1413,escribe,sd68-archive,public-registry
Agenda Package - BCM_Sep11_2019.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1425,School District 68,,Index record for sd68 escribe document identifier 1425,escribe,sd68-archive,public-registry
Agenda Package - BCM_Sep11_2019.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1437,School District 68,,Index record for sd68 escribe document identifier 1437,escribe,sd68-archive,public-registry
May 1 2019.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1438,School District 68,,Index record for sd68 escribe document identifier 1438,escribe,sd68-archive,public-registry
AS - Climate Crisis.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1439,School District 68,,Index record for sd68 escribe document identifier 1439,escribe,sd68-archive,public-registry
NLPS Logo.png,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1440,School District 68,,Index record for sd68 escribe document identifier 1440,escribe,sd68-archive,public-registry
Post-Minutes Package - EC_Jun05_2019 - English.Html,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1441,School District 68,,Index record for sd68 escribe document identifier 1441,escribe,sd68-archive,public-registry
Agenda.Css,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1442,School District 68,,Index record for sd68 escribe document identifier 1442,escribe,sd68-archive,public-registry
Post-Meeting Minutes - EC_Jun05_2019 - English.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1443,School District 68,,Index record for sd68 escribe document identifier 1443,escribe,sd68-archive,public-registry
Agenda Package - BCM_Sep11_2019.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1454,School District 68,,Index record for sd68 escribe document identifier 1454,escribe,sd68-archive,public-registry
June 12 2019.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1455,School District 68,,Index record for sd68 escribe document identifier 1455,escribe,sd68-archive,public-registry
Community Schools  Board Update.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1456,School District 68,,Index record for sd68 escribe document identifier 1456,escribe,sd68-archive,public-registry
School Site Land Acquisition.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1457,School District 68,,Index record for sd68 escribe document identifier 1457,escribe,sd68-archive,public-registry
2018-19 Financial Statements Final Draft.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1458,School District 68,,Index record for sd68 escribe document identifier 1458,escribe,sd68-archive,public-registry
Sept 09 _FDSA_2019.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1459,School District 68,,Index record for sd68 escribe document identifier 1459,escribe,sd68-archive,public-registry
IS - AP 516 Environmental Initiatives.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1460,School District 68,,Index record for sd68 escribe document identifier 1460,escribe,sd68-archive,public-registry
AS - Exempt Compensation Reporting.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1461,School District 68,,Index record for sd68 escribe document identifier 1461,escribe,sd68-archive,public-registry
NLPS Logo.png,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1462,School District 68,,Index record for sd68 escribe document identifier 1462,escribe,sd68-archive,public-registry
Agenda Package - BCM_Sep11_2019 - English.Html,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1463,School District 68,,Index record for sd68 escribe document identifier 1463,escribe,sd68-archive,public-registry
Agenda.Css,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1464,School District 68,,Index record for sd68 escribe document identifier 1464,escribe,sd68-archive,public-registry
Agenda Package - BCM_Sep11_2019.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1465,School District 68,,Index record for sd68 escribe document identifier 1465,escribe,sd68-archive,public-registry
Agenda Package - BE_Sep25_2019.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1500,School District 68,,Index record for sd68 escribe document identifier 1500,escribe,sd68-archive,public-registry
Agenda Package - BE_Sep25_2019.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1535,School District 68,,Index record for sd68 escribe document identifier 1535,escribe,sd68-archive,public-registry
Regular Board May 29 2019.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1536,School District 68,,Index record for sd68 escribe document identifier 1536,escribe,sd68-archive,public-registry
S72(3) Report May 13 2019.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1537,School District 68,,Index record for sd68 escribe document identifier 1537,escribe,sd68-archive,public-registry
S72(3) Report May 27 2019(1).pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1538,School District 68,,Index record for sd68 escribe document identifier 1538,escribe,sd68-archive,public-registry
S72(3) Report June 5 2019(1).pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1539,School District 68,,Index record for sd68 escribe document identifier 1539,escribe,sd68-archive,public-registry
S72(3) Report June 14 2019(1).pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1540,School District 68,,Index record for sd68 escribe document identifier 1540,escribe,sd68-archive,public-registry
S72(3) Report June 26  2019(1).pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1541,School District 68,,Index record for sd68 escribe document identifier 1541,escribe,sd68-archive,public-registry
S72(3) Report July 16 2019(1).pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1542,School District 68,,Index record for sd68 escribe document identifier 1542,escribe,sd68-archive,public-registry
S72(3) Report July 18 2019(1).pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1543,School District 68,,Index record for sd68 escribe document identifier 1543,escribe,sd68-archive,public-registry
S72(3) Report May 29 2019(1).pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1544,School District 68,,Index record for sd68 escribe document identifier 1544,escribe,sd68-archive,public-registry
S72(3) Report June 19 2019(1).pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1545,School District 68,,Index record for sd68 escribe document identifier 1545,escribe,sd68-archive,public-registry
C Cathers.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1546,School District 68,,Index record for sd68 escribe document identifier 1546,escribe,sd68-archive,public-registry
MCFD re Childcare BC.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1547,School District 68,,Index record for sd68 escribe document identifier 1547,escribe,sd68-archive,public-registry
AEDs in Schools.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1548,School District 68,,Index record for sd68 escribe document identifier 1548,escribe,sd68-archive,public-registry
Miistry of Education re Hammond Bay.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1549,School District 68,,Index record for sd68 escribe document identifier 1549,escribe,sd68-archive,public-registry
Green Network and Youth Climate Action Coommitte.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1550,School District 68,,Index record for sd68 escribe document identifier 1550,escribe,sd68-archive,public-registry
Minister of Education re Accomplishments.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1551,School District 68,,Index record for sd68 escribe document identifier 1551,escribe,sd68-archive,public-registry
"Regular Board - June 19, 2019.pdf",https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1552,School District 68,,Index record for sd68 escribe document identifier 1552,escribe,sd68-archive,public-registry
OS Reg Brd Motions September 19 19.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1553,School District 68,,Index record for sd68 escribe document identifier 1553,escribe,sd68-archive,public-registry
Families of School Assignments September 2019.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1554,School District 68,,Index record for sd68 escribe document identifier 1554,escribe,sd68-archive,public-registry
Letter_Climate Strike-Sep 18.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1555,School District 68,,Index record for sd68 escribe document identifier 1555,escribe,sd68-archive,public-registry
AS - Executive Compensation Report.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1556,School District 68,,Index record for sd68 escribe document identifier 1556,escribe,sd68-archive,public-registry
"Robinson, M re School Capacity.pdf",https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1557,School District 68,,Index record for sd68 escribe document identifier 1557,escribe,sd68-archive,public-registry
AS - Strategic Plan.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1558,School District 68,,Index record for sd68 escribe document identifier 1558,escribe,sd68-archive,public-registry
Detail by schools June 2019.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=1559,School District 68,,Index record for sd68 escribe document identifier 1559,escribe,sd68-archive,public-registry
