doc_title,source_url,jurisdiction,doc_date,doc_summary,tag1,tag2,tag3
2017 11 27 Municipal Services Committee Minutes,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2017-municipal-services/2017-11-27-municipal-services-committee-minutes.pdf,Town of Ladysmith,2017-11-27,,minutes,municipal-services-committee,
2017 12 11 Ms Agenda,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2017-municipal-services/2017-12-11-ms-agenda.pdf,Town of Ladysmith,2017-12-11,,agenda-pkg,municipal-services-committee,
2017 12 11 Municipal Services Committee Minutes,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2017-municipal-services/2017-12-11-municipal-services-committee-minutes.pdf,Town of Ladysmith,2017-12-11,,minutes,municipal-services-committee,
2018 02 19 Msc Agenda (web),https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2018-municipal-services/2018-02-19-msc-agenda-(web).pdf,Town of Ladysmith,2018-02-19,,agenda-pkg,municipal-services-committee,
2018 02 19 Municipal Services Committee Minutes,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2018-municipal-services/2018-02-19-municipal-services-committee-minutes.pdf,Town of Ladysmith,2018-02-19,,minutes,municipal-services-committee,
2018 03 12 Municipal Services Committee Agenda (web),https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2018-municipal-services/2018-03-12-municipal-services-committee-agenda-(web).pdf,Town of Ladysmith,2018-03-12,,agenda-pkg,municipal-services-committee,
2018 03 12 Municipal Services Committee Minutes,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2018-municipal-services/2018-03-12-municipal-services-committee-minutes.pdf,Town of Ladysmith,2018-03-12,,minutes,municipal-services-committee,
2018 04 09 Ms Agenda,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2018-municipal-services/2018-04-09-ms-agenda.pdf,Town of Ladysmith,2018-04-09,,agenda-pkg,municipal-services-committee,
2018 04 09 Municipal Services Committee Minutes,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2018-municipal-services/2018-04-09-municipal-services-committee-minutes.pdf,Town of Ladysmith,2018-04-09,,minutes,municipal-services-committee,
2018 06 11 Msc Minutes,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2018-municipal-services/2018-06-11-msc-minutes.pdf,Town of Ladysmith,2018-06-11,,minutes,municipal-services-committee,
2018 06 11 Municipal Services Committee Agenda,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2018-municipal-services/2018-06-11-municipal-services-committee-agenda.pdf,Town of Ladysmith,2018-06-11,,agenda-pkg,municipal-services-committee,
2019 01 14 Msc Agenda (web),https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2019-municipal-services-documents/2019-01-14-msc-agenda-(web).pdf,Town of Ladysmith,2019-01-14,,agenda-pkg,municipal-services-committee,
2019 01 14 Municipal Services Committee Minutes,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2019-municipal-services-documents/2019-01-14-municipal-services-committee-minutes.pdf,Town of Ladysmith,2019-01-14,,minutes,municipal-services-committee,
2019 02 25 Msc Agenda,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2019-municipal-services-documents/2019-02-25-msc-agenda.pdf,Town of Ladysmith,2019-02-25,,agenda-pkg,municipal-services-committee,
2019 02 25 Municipal Services Committee Minutes,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2019-municipal-services-documents/2019-02-25-municipal-services-committee-minutes.pdf,Town of Ladysmith,2019-02-25,,minutes,municipal-services-committee,
2019 04 08 Msc Agenda,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2019-municipal-services-documents/2019-04-08-msc-agenda.pdf,Town of Ladysmith,2019-04-08,,agenda-pkg,municipal-services-committee,
2019 04 08 Municipal Services Committee Minutes,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2019-municipal-services-documents/2019-04-08-municipal-services-committee-minutes.pdf,Town of Ladysmith,2019-04-08,,minutes,municipal-services-committee,
2019 06 10 Msc Agenda,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2019-municipal-services-documents/2019-06-10-msc-agenda.pdf,Town of Ladysmith,2019-06-10,,agenda-pkg,municipal-services-committee,
2019 09 09 Msc Agenda,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2019-municipal-services-documents/2019-09-09-msc-agenda.pdf,Town of Ladysmith,2019-09-09,,agenda-pkg,municipal-services-committee,
2019 09 09 Municipal Services Committee Minutes,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2019-municipal-services-documents/2019-09-09-municipal-services-committee-minutes.pdf,Town of Ladysmith,2019-09-09,,minutes,municipal-services-committee,
2019 12 09 Msc Agenda,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2019-municipal-services-documents/2019-12-09-msc-agenda.pdf,Town of Ladysmith,2019-12-09,,agenda-pkg,municipal-services-committee,
2019 12 09 Municipal Services Committee Minutes,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2019-municipal-services-documents/2019-12-09-municipal-services-committee-minutes.pdf,Town of Ladysmith,2019-12-09,,minutes,municipal-services-committee,
2020 01 28 Committee Of The Whole Minutes8b1892fa7dea659dad49ff0000e75dbc,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2020-committee-of-the-whole/2020-01-28-committee-of-the-whole-minutes8b1892fa7dea659dad49ff0000e75dbc.pdf,Town of Ladysmith,2020-01-28,,minutes,committee-of-the-whole,
2020 03 10 Cow Minutes,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2020-committee-of-the-whole/2020-03-10-cow-minutes.pdf,Town of Ladysmith,2020-03-10,,minutes,committee-of-the-whole,
2020 07 14 Cow Minutes,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2020-committee-of-the-whole/2020-07-14-cow-minutes.pdf,Town of Ladysmith,2020-07-14,,minutes,committee-of-the-whole,
2020 09 08 Committee Of The Whole Minutes,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2020-committee-of-the-whole/2020-09-08-committee-of-the-whole-minutes.pdf,Town of Ladysmith,2020-09-08,,minutes,committee-of-the-whole,
2020 10 27 Committee Of The Whole Specia Meeting Minutes,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2020-committee-of-the-whole/2020-10-27-committee-of-the-whole-specia-meeting-minutes.pdf,Town of Ladysmith,2020-10-27,,minutes,committee-of-the-whole,
2021 01 12 Cow Minutes,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2021-committee-of-the-whole/2021-01-12-cow-minutes.pdf,Town of Ladysmith,2021-01-12,,minutes,committee-of-the-whole,
2021 03 09 Committee Of The Whole Minutes,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2021-committee-of-the-whole/2021-03-09-committee-of-the-whole-minutes.pdf,Town of Ladysmith,2021-03-09,,minutes,committee-of-the-whole,
2021 05 11 Committee Of The Whole Minutesed6292fa7dea659dad49ff0000e75dbc,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2021-committee-of-the-whole/2021-05-11-committee-of-the-whole-minutesed6292fa7dea659dad49ff0000e75dbc.pdf,Town of Ladysmith,2021-05-11,,minutes,committee-of-the-whole,
2021 05 11 Special Meeting And Cow,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2021-committee-of-the-whole/2021-05-11-special-meeting-and-cow.pdf,Town of Ladysmith,2021-05-11,,cow-meeting,committee-of-the-whole,
2021 07 13 Cow Minutes,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2021-committee-of-the-whole/2021-07-13-cow-minutes.pdf,Town of Ladysmith,2021-07-13,,minutes,committee-of-the-whole,
2021 09 28 Committee Of The Whole Minutes,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2021-committee-of-the-whole/2021-09-28-committee-of-the-whole-minutes.pdf,Town of Ladysmith,2021-09-28,,minutes,committee-of-the-whole,
2021 11 09 Cow Minutes3b8090fa7dea659dad49ff0000e75dbc,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2021-committee-of-the-whole/2021-11-09-cow-minutes3b8090fa7dea659dad49ff0000e75dbc.pdf,Town of Ladysmith,2021-11-09,,minutes,committee-of-the-whole,
2021 11 09 Special Meeting And Cow,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2021-committee-of-the-whole/2021-11-09-special-meeting-and-cow.pdf,Town of Ladysmith,2021-11-09,,cow-meeting,committee-of-the-whole,
2022 01 18 Committee Of The Whole Minutes,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2022-committee-of-the-whole/2022-01-18-committee-of-the-whole-minutes.pdf,Town of Ladysmith,2022-01-18,,minutes,committee-of-the-whole,
2022 03 08 Committee Of The Whole Minutes,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2022-committee-of-the-whole/2022-03-08-committee-of-the-whole-minutes.pdf,Town of Ladysmith,2022-03-08,,minutes,committee-of-the-whole,
2022 05 10 Committee Of The Whole Minutes,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2022-committee-of-the-whole/2022-05-10-committee-of-the-whole-minutes.pdf,Town of Ladysmith,2022-05-10,,minutes,committee-of-the-whole,
2022 07 12 Committee Of The Whole Minutes,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2022-committee-of-the-whole/2022-07-12-committee-of-the-whole-minutes.pdf,Town of Ladysmith,2022-07-12,,minutes,committee-of-the-whole,
2022 09 27 Committee Of The Whole Minutes,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2022-committee-of-the-whole/2022-09-27-committee-of-the-whole-minutes.pdf,Town of Ladysmith,2022-09-27,,minutes,committee-of-the-whole,
2022 09 27 Cow Agenda For Review,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2022-committee-of-the-whole/2022-09-27-cow-agenda-for-review.pdf,Town of Ladysmith,2022-09-27,,agenda-pkg,committee-of-the-whole,
2022 11 08 Committee Of The Whole Minutes,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2022-committee-of-the-whole/2022-11-08-committee-of-the-whole-minutes.pdf,Town of Ladysmith,2022-11-08,,minutes,committee-of-the-whole,
2023 01 17 Committee Of The Whole Minutes,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2023/2023-01-17-committee-of-the-whole-minutes.pdf,Town of Ladysmith,2023-01-17,,minutes,committee-of-the-whole,
2023 03 14 Committee Of The Whole Minutes,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2023/2023-03-14-committee-of-the-whole-minutes.pdf,Town of Ladysmith,2023-03-14,,minutes,committee-of-the-whole,
2023 03 14 Late Agenda Item Memo,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2023/2023-03-14_late-agenda-item-memo.pdf,Town of Ladysmith,2023-03-14,,agenda-pkg,committee-of-the-whole,
2023 05 09 Committee Of The Whole Minutes,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2023/2023-05-09-committee-of-the-whole-minutes.pdf,Town of Ladysmith,2023-05-09,,minutes,committee-of-the-whole,
2023 07 10 Late Agenda Item Memo,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2023/2023-07-10_late-agenda-item-memo.pdf,Town of Ladysmith,2023-07-10,,agenda-pkg,committee-of-the-whole,
2023 07 11 Committee Of The Whole Minutes,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2023/2023-07-11-committee-of-the-whole-minutes.pdf,Town of Ladysmith,2023-07-11,,minutes,committee-of-the-whole,
2023 07 11 Cow Time Change Meeting Notice,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2023/2023-07-11_cow-time-change-meeting-notice.pdf,Town of Ladysmith,2023-07-11,,meeting-notice,committee-of-the-whole,
2023 09 12 Cow Minutes,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2023/2023-09-12-cow-minutes.pdf,Town of Ladysmith,2023-09-12,,minutes,committee-of-the-whole,
2023 11 14 Cow Minutes,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2023/2023-11-14-cow-minutes.pdf,Town of Ladysmith,2023-11-14,,minutes,committee-of-the-whole,
2024 07 12 Committee Of The Whole Minutes,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2024-07-12-committee-of-the-whole-minutes.pdf,Town of Ladysmith,2024-07-12,,minutes,committee-of-the-whole,
2024 01 16 Cow Minutes,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2024-committee-of-the-whole/2024-01-16-cow-minutes.pdf,Town of Ladysmith,2024-01-16,,minutes,committee-of-the-whole,
2024 03 12 Cow Minutes,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2024-committee-of-the-whole/2024-03-12-cow-minutes.pdf,Town of Ladysmith,2024-03-12,,minutes,committee-of-the-whole,
2024 03 12 Time Change Meeting Notice Cow,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2024-committee-of-the-whole/2024-03-12-time-change-meeting-notice_cow.pdf,Town of Ladysmith,2024-03-12,,meeting-notice,committee-of-the-whole,
2024 05 14 Committee Of The Whole Minutes,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2024-committee-of-the-whole/2024-05-14-committee-of-the-whole-minutes.pdf,Town of Ladysmith,2024-05-14,,minutes,committee-of-the-whole,
2024 07 09 Late Agenda Item Memo,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2024-committee-of-the-whole/2024-07-09_late-agenda-item-memo.pdf,Town of Ladysmith,2024-07-09,,agenda-pkg,committee-of-the-whole,
2024 09 10 Committee Of The Whole Minutese48e94fa7dea659dad49ff0000e75dbc,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2024-committee-of-the-whole/2024-09-10-committee-of-the-whole-minutese48e94fa7dea659dad49ff0000e75dbc.pdf,Town of Ladysmith,2024-09-10,,minutes,committee-of-the-whole,
2024 09 10 Cow Time Change Meeting Notice,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2024-committee-of-the-whole/2024-09-10_cow-time-change-meeting-notice.pdf,Town of Ladysmith,2024-09-10,,meeting-notice,committee-of-the-whole,
2024 09 10 Late Agenda Item Memo Web,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2024-committee-of-the-whole/2024-09-10_late-agenda-item-memo---web.pdf,Town of Ladysmith,2024-09-10,,agenda-pkg,committee-of-the-whole,
2024 11 12 Late Agenda Item Memo,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2024-committee-of-the-whole/2024-11-12_late-agenda-item-memo.pdf,Town of Ladysmith,2024-11-12,,agenda-pkg,committee-of-the-whole,
2025 01 28 Committee Of The Whole Minutes39ca94fa7dea659dad49ff0000e75dbc,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2025-committee-of-the-whole/2025-01-28-committee-of-the-whole-minutes39ca94fa7dea659dad49ff0000e75dbc.pdf,Town of Ladysmith,2025-01-28,,minutes,committee-of-the-whole,
2025 03 11 Committee Of The Whole Minutes,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2025-committee-of-the-whole/2025-03-11-committee-of-the-whole-minutes.pdf,Town of Ladysmith,2025-03-11,,minutes,committee-of-the-whole,
2025 05 13 Committee Of The Whole Minutes743e95fa7dea659dad49ff0000e75dbc,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2025-committee-of-the-whole/2025-05-13-committee-of-the-whole-minutes743e95fa7dea659dad49ff0000e75dbc.pdf,Town of Ladysmith,2025-05-13,,minutes,committee-of-the-whole,
2025 05 13 Late Agenda Item Memo,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2025-committee-of-the-whole/2025-05-13_late-agenda-item-memo.pdf,Town of Ladysmith,2025-05-13,,agenda-pkg,committee-of-the-whole,
2025 07 15 Cow Meeting Minutes,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2025-committee-of-the-whole/2025-07-15-cow-meeting-minutes.pdf,Town of Ladysmith,2025-07-15,,minutes,committee-of-the-whole,
2025 09 09 Cow Meeting Minutes For Review,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2025-committee-of-the-whole/2025-09-09-cow-meeting-minutes-for-review.pdf,Town of Ladysmith,2025-09-09,,minutes,committee-of-the-whole,
2025 09 09 Late Agenda Item,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2025-committee-of-the-whole/2025-09-09_late-agenda-item.pdf,Town of Ladysmith,2025-09-09,,agenda-pkg,committee-of-the-whole,
2025 11 18 Cow Minutes287796fa7dea659dad49ff0000e75dbc,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2025-committee-of-the-whole/2025-11-18-cow-minutes287796fa7dea659dad49ff0000e75dbc.pdf,Town of Ladysmith,2025-11-18,,minutes,committee-of-the-whole,
2025 11 18 Cow Late Agenda Item Memo,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2025-committee-of-the-whole/2025-11-18_cow-late-agenda-item-memo.pdf,Town of Ladysmith,2025-11-18,,agenda-pkg,committee-of-the-whole,
2026 01 27 Committee Of The Whole Agenda For Review,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2026-committee-of-the-whole/2026-01-27-committee-of-the-whole-agenda-for-review.pdf,Town of Ladysmith,2026-01-27,,agenda-pkg,committee-of-the-whole,
2026 01 27 Cow Minutesf57e96fa7dea659dad49ff0000e75dbc,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2026-committee-of-the-whole/2026-01-27-cow-minutesf57e96fa7dea659dad49ff0000e75dbc.pdf,Town of Ladysmith,2026-01-27,,minutes,committee-of-the-whole,
2026 03 10 Cow Minutes9fa996fa7dea659dad49ff0000e75dbc,https://www.ladysmith.ca/docs/default-source/municipal-services-documents/2026-committee-of-the-whole/2026-03-10-cow-minutes9fa996fa7dea659dad49ff0000e75dbc.pdf,Town of Ladysmith,2026-03-10,,minutes,committee-of-the-whole,
